pitch,mph,exit_velocty,pitcher,batter,dist,spin_rate,launch_angle,zone,date,count,inning,pitch_result,pitch_id
FT,89.9,,"Wisler, Matt","Gonzalez, Marwin",,2187,,13,2017-07-05,0-1,Top 8,ball,f06577e7-db27-4617-abdb-488b4fc5ac96
FT,91.2,,"Wisler, Matt","Gonzalez, Marwin",,2238,,8,2017-07-05,0-0,Top 8,called_strike,4de941b9-b5fa-482d-a9fd-23065630c1df
FF,91.6,89.2,"García, Jaime","Gonzalez, Marwin",,2370,39,12,2017-07-05,1-0,Top 1,hit_into_play,9d4fe312-fb3b-4915-8808-203ec5e23e64
CH,85.0,,"García, Jaime","Gonzalez, Marwin",,1921,,14,2017-07-05,0-0,Top 1,ball,d9459e6f-19ad-454c-8b4d-fedcc4d888df
FS,86.5,96.2,"Freeman, Sam","Gonzalez, Marwin",95,1204,6,9,2017-07-05,2-1,Top 7,hit_into_play,43011a39-d08a-4587-a2f2-65a1c35a4b7b
FS,86.8,57.4,"Freeman, Sam","Gonzalez, Marwin",6,1202,-27,12,2017-07-05,2-0,Top 7,foul,ce2a0a0b-26c7-4464-8d8f-8b348adb9515
FS,86.7,,"Freeman, Sam","Gonzalez, Marwin",,1205,,14,2017-07-05,1-0,Top 7,ball,a4f8a2d8-b675-4fc3-a934-9619490d6ad7
CU,83.8,,"Freeman, Sam","Gonzalez, Marwin",,2559,,13,2017-07-05,0-0,Top 7,ball,136209ab-f59c-4154-acc9-31d6bd4b35bf
CU,79.7,,"Newcomb, Sean","Gonzalez, Marwin",,2896,,13,2017-07-04,3-2,Top 3,hit_by_pitch,01d16216-1c4c-443e-b125-5bcb86b49794
CU,79.8,,"Newcomb, Sean","Gonzalez, Marwin",,2872,,13,2017-07-04,2-2,Top 3,blocked_ball,a8e5de20-ec8a-453e-ae6d-68ff31245023
CU,79.0,,"Newcomb, Sean","Gonzalez, Marwin",,2888,,9,2017-07-04,2-1,Top 3,swinging_strike,4c3a5f4c-6ac4-494a-8ec7-d842226e5258
FF,95.4,,"Newcomb, Sean","Gonzalez, Marwin",,2345,,14,2017-07-04,1-1,Top 3,ball,a9691f29-1500-493a-80c4-a3fce34a032e
FF,93.4,103.3,"Newcomb, Sean","Gonzalez, Marwin",128,2360,7,8,2017-07-04,1-0,Top 3,foul,b8751eb8-eaf4-47df-91a0-875925eba02d
FF,94.3,,"Newcomb, Sean","Gonzalez, Marwin",,2214,,14,2017-07-04,0-0,Top 3,ball,c6c3e2dd-1caf-4c75-8a96-20b1666d4b72
FF,95.6,76.5,"Newcomb, Sean","Gonzalez, Marwin",248,2243,30,6,2017-07-04,0-1,Top 2,hit_into_play,0510a3bb-0e27-4983-9dc1-2d2c04e4704f
CU,79.1,,"Newcomb, Sean","Gonzalez, Marwin",,2923,,6,2017-07-04,0-0,Top 2,called_strike,3b15bca3-2085-466f-80dd-82480b1a81c6
FF,95.6,,"Krol, Ian","Gonzalez, Marwin",,2384,,4,2017-07-04,3-2,Top 8,called_strike,43008843-49b1-4bca-826d-21dda46e2d03
SL,89.4,,"Krol, Ian","Gonzalez, Marwin",,2192,,4,2017-07-04,3-1,Top 8,swinging_strike,696eabdf-5f7f-4faa-a156-2c3fbc9a9de5
SL,90.2,,"Krol, Ian","Gonzalez, Marwin",,2288,,13,2017-07-04,2-1,Top 8,ball,b0511459-e3d5-4743-9769-c6c854b22533
FT,95.3,,"Krol, Ian","Gonzalez, Marwin",,2278,,12,2017-07-04,1-1,Top 8,ball,12ae76cf-8736-4c5c-8023-b212dbdbef74
SL,89.7,,"Krol, Ian","Gonzalez, Marwin",,2370,,2,2017-07-04,1-0,Top 8,foul,9f1c0d9a-ed51-4ca1-917f-97e32fc05a82
FF,94.7,95.9,"Jackson, Luke","Gonzalez, Marwin",7,1966,-18,13,2017-07-04,3-1,Top 4,hit_into_play,e9c27a59-f2a4-4044-9cf6-1347c863e10a
CU,77.8,,"Krol, Ian","Gonzalez, Marwin",,2313,,12,2017-07-04,0-0,Top 8,ball,613a5f5f-4ae4-40e8-b8c1-a0417373a24a
FF,94.0,,"Jackson, Luke","Gonzalez, Marwin",,1913,,14,2017-07-04,2-1,Top 4,ball,206bf98f-9bd3-4153-b22c-073b1214a115
FF,95.0,,"Jackson, Luke","Gonzalez, Marwin",,1596,,11,2017-07-04,1-1,Top 4,ball,b4f784e3-520d-4efb-88ec-d39e65f0c014
FF,94.4,,"Jackson, Luke","Gonzalez, Marwin",,2146,,7,2017-07-04,1-0,Top 4,foul,afebd422-7aaa-48b5-9514-b083280e2619
FF,95.0,,"Jackson, Luke","Gonzalez, Marwin",,2183,,13,2017-07-04,0-0,Top 4,ball,930f055f-3d5c-4aa8-a9d8-449a2baeb7dd
FF,94.4,80.0,"Brothers, Rex","Gonzalez, Marwin",,2232,69,6,2017-07-04,0-0,Top 6,hit_into_play,9093b90e-3776-4db9-a118-57fcf6a916e0
FF,97.5,94.3,"Severino, Luis","Gonzalez, Marwin",363,2256,37,5,2017-07-02,0-1,Bot 5,hit_into_play,b00c7a44-474d-40ed-a683-e29d8d9785da
FF,97.1,,"Severino, Luis","Gonzalez, Marwin",,2249,,1,2017-07-02,0-0,Bot 5,foul_tip,0cb03cb2-de96-4589-8d8e-1b83bcc5c5cd
FF,97.2,74.9,"Severino, Luis","Gonzalez, Marwin",188,2363,58,12,2017-07-02,1-1,Bot 3,hit_into_play,38492378-ef15-402b-8e34-8a616f78be5e
CH,85.4,,"Severino, Luis","Gonzalez, Marwin",,1704,,13,2017-07-02,0-1,Bot 3,blocked_ball,0f03ccc5-3842-487f-9e32-3cf78f1f2fc0
SL,86.6,,"Severino, Luis","Gonzalez, Marwin",,2612,,7,2017-07-02,0-0,Bot 3,called_strike,afa80ed2-b636-4975-a77e-73101788ea77
FF,97.0,93.4,"Severino, Luis","Gonzalez, Marwin",349,2414,29,1,2017-07-02,0-2,Bot 2,hit_into_play,b18019cc-257d-4dda-9924-fa2f9b3690da
FF,95.9,,"Severino, Luis","Gonzalez, Marwin",,2382,,7,2017-07-02,0-1,Bot 2,called_strike,0992c4c4-6b4e-4ba1-8589-e1395443757f
SL,85.7,,"Severino, Luis","Gonzalez, Marwin",,2707,,6,2017-07-02,0-0,Bot 2,called_strike,ff3bf81e-7e6c-4391-9bae-e5b405fbc3aa
FF,95.7,80.0,"Germán, Domingo","Gonzalez, Marwin",,2659,69,6,2017-07-02,2-1,Bot 7,hit_into_play,75a13658-b146-43d2-9d73-5c47f498682b
CU,80.5,,"Germán, Domingo","Gonzalez, Marwin",,2405,,13,2017-07-02,1-1,Bot 7,blocked_ball,248f1065-87cf-42c9-9e25-b30e705a3868
FF,95.9,,"Germán, Domingo","Gonzalez, Marwin",,2671,,14,2017-07-02,0-1,Bot 7,ball,88d81442-bf68-40d0-b022-77d0750c84b9
CH,87.0,,"Germán, Domingo","Gonzalez, Marwin",,2429,,1,2017-07-02,0-0,Bot 7,called_strike,af752e33-c6be-4088-b25a-721019741cca
CH,83.9,,"Montgomery, Jordan","Gonzalez, Marwin",,1723,,12,2017-07-01,3-2,Bot 5,ball,b72214ef-c283-4a2d-bda0-adac72f5cfad
SL,85.3,,"Montgomery, Jordan","Gonzalez, Marwin",,2448,,13,2017-07-01,2-2,Bot 5,ball,0ba64c84-b99b-4786-884a-4a7b36e493d4
SL,85.8,,"Montgomery, Jordan","Gonzalez, Marwin",,2446,,13,2017-07-01,1-2,Bot 5,ball,2515f55f-ee4c-458f-b687-2c5a5fb312ca
FT,92.4,79.2,"Montgomery, Jordan","Gonzalez, Marwin",195,2162,66,5,2017-07-01,1-1,Bot 5,foul,8f29f40b-ed29-4a3c-973e-f0245e54b260
CH,83.8,,"Montgomery, Jordan","Gonzalez, Marwin",,1953,,8,2017-07-01,1-0,Bot 5,called_strike,e2ed3474-3347-446e-81af-22a856e4a6c9
CU,78.9,,"Montgomery, Jordan","Gonzalez, Marwin",,2358,,14,2017-07-01,0-0,Bot 5,ball,80979dd0-5f55-4bc7-8f48-cebf6c3e1544
SL,87.5,,"Betances, Dellin","Gonzalez, Marwin",,2834,,14,2017-07-01,3-2,Bot 8,ball,d1e8a9c6-35a7-4a2a-aa20-ed5d9102b5fb
KC,85.9,,"Betances, Dellin","Gonzalez, Marwin",,2840,,9,2017-07-01,3-1,Bot 8,called_strike,2f35724b-582b-4d50-8320-e27009c0b7d6
FF,99.4,,"Betances, Dellin","Gonzalez, Marwin",,2366,,11,2017-07-01,2-1,Bot 8,ball,10377432-8fb5-4630-aba6-eab0c3dc7569
KC,85.2,,"Betances, Dellin","Gonzalez, Marwin",,2769,,14,2017-07-01,1-1,Bot 8,ball,8cc329f5-09b7-4880-92e0-add468e140d3
KC,85.1,,"Betances, Dellin","Gonzalez, Marwin",,2876,,14,2017-07-01,0-1,Bot 8,ball,2c7e352b-3c6b-41cb-b960-a3057af6fc1d
KC,85.8,,"Betances, Dellin","Gonzalez, Marwin",,2784,,14,2017-07-01,0-0,Bot 8,swinging_strike,2040ebd6-b738-4efa-ad2c-62cd1f3c94be
FT,91.0,89.2,"Montgomery, Jordan","Gonzalez, Marwin",,2192,39,9,2017-07-01,1-0,Bot 2,hit_into_play,6cf8fe68-85d0-4b7d-8e60-64d5613585c7
CH,83.9,,"Montgomery, Jordan","Gonzalez, Marwin",,1871,,14,2017-07-01,0-0,Bot 2,ball,05e72de2-f0af-425a-8a50-660e7cc813ad
FF,94.4,,"Green, Chad","Gonzalez, Marwin",,2412,,11,2017-07-01,2-2,Bot 6,swinging_strike,1bd21ab5-3354-4c8a-a920-a8fe5e3e8d83
FC,90.1,,"Green, Chad","Gonzalez, Marwin",,2214,,14,2017-07-01,2-1,Bot 6,foul,a75bb821-7877-4676-ae47-dab5ea8a4e3b
FF,95.3,,"Green, Chad","Gonzalez, Marwin",,2376,,13,2017-07-01,1-1,Bot 6,ball,49777759-60f8-47f7-90f8-c3390b52017e
FF,95.3,,"Green, Chad","Gonzalez, Marwin",,2351,,13,2017-07-01,1-0,Bot 6,called_strike,14bf13b2-fa17-44eb-af66-6dfa02315923
FC,88.7,,"Green, Chad","Gonzalez, Marwin",,2291,,14,2017-07-01,0-0,Bot 6,ball,f6132fa2-72e1-4696-83fc-1c187ef12056
CH,89.7,58.8,"Pineda, Michael","Gonzalez, Marwin",2,1810,-54,7,2017-06-30,3-2,Bot 6,hit_into_play,bf9e2330-2bab-455f-9c0c-6ed36f6ca7e8
FF,94.7,80.2,"Pineda, Michael","Gonzalez, Marwin",149,2140,14,11,2017-06-30,3-2,Bot 6,foul,2cd47c3c-c058-44f4-af60-eec09304798d
CH,89.7,,"Pineda, Michael","Gonzalez, Marwin",,1729,,14,2017-06-30,2-2,Bot 6,ball,985f3697-4a04-499d-98e7-4984cf704f48
SL,83.5,,"Pineda, Michael","Gonzalez, Marwin",,1890,,13,2017-06-30,1-2,Bot 6,ball,b5a3e1b7-4664-4f0f-913f-2b0a7f876c23
CH,89.6,,"Pineda, Michael","Gonzalez, Marwin",,1799,,14,2017-06-30,0-2,Bot 6,ball,4556c00e-f340-4b36-9e9e-ad4aa9f689d9
FF,94.2,,"Pineda, Michael","Gonzalez, Marwin",,2269,,13,2017-06-30,0-1,Bot 6,called_strike,a84321ba-e1f7-412d-a176-6b6081923afa
CH,89.7,,"Pineda, Michael","Gonzalez, Marwin",,1933,,8,2017-06-30,0-0,Bot 6,called_strike,b3aa9c0f-257b-4eb0-ad31-d278670dcdf8
CH,89.5,96.9,"Pineda, Michael","Gonzalez, Marwin",244,1830,12,13,2017-06-30,3-2,Bot 4,hit_into_play,f414239f-8299-48e7-982e-fb697b60bb64
SL,85.7,,"Pineda, Michael","Gonzalez, Marwin",,1991,,13,2017-06-30,2-2,Bot 4,blocked_ball,c9120947-8de8-47f7-bf9d-3f5fce5e9dcf
FF,95.4,79.4,"Pineda, Michael","Gonzalez, Marwin",226,2059,36,11,2017-06-30,2-2,Bot 4,foul,4f32a6e7-b211-45ee-b3df-cee4b8e4cc95
CH,89.4,,"Pineda, Michael","Gonzalez, Marwin",,1994,,11,2017-06-30,2-1,Bot 4,foul,7fdeab34-3dce-4e7d-a11c-d8fc4b041533
SL,86.2,,"Pineda, Michael","Gonzalez, Marwin",,2095,,14,2017-06-30,1-1,Bot 4,ball,42435197-b62a-4ae1-9d77-e71eb56629b7
CH,90.2,,"Pineda, Michael","Gonzalez, Marwin",,2079,,13,2017-06-30,1-0,Bot 4,foul,3379fa05-b10b-4c32-bb50-c69a986d6c0e
CH,89.8,,"Pineda, Michael","Gonzalez, Marwin",,1886,,13,2017-06-30,0-0,Bot 4,ball,5031864e-905b-4e48-8b0a-a26415834329
FF,95.2,98.5,"Pineda, Michael","Gonzalez, Marwin",218,2037,12,6,2017-06-30,1-1,Bot 2,hit_into_play,34080e50-5dbf-4436-b086-5585707d266b
CH,89.7,,"Pineda, Michael","Gonzalez, Marwin",,1786,,4,2017-06-30,1-0,Bot 2,called_strike,41ad8ab5-8ec3-4b1f-b869-1691866faba5
FT,95.9,59.0,"Mitchell, Bryan","Gonzalez, Marwin",1,2259,-68,8,2017-06-30,0-0,Bot 9,hit_into_play,d0ad8666-35e8-49c0-98a7-15470be4b724
CH,90.6,,"Pineda, Michael","Gonzalez, Marwin",,1616,,11,2017-06-30,0-0,Bot 2,ball,dcc381df-572a-4a43-821a-523ae7400391
CH,81.8,87.8,"Gossett, Daniel","Gonzalez, Marwin",235,1530,17,4,2017-06-29,2-1,Bot 5,hit_into_play,7faf705a-5494-41d1-99a2-b1145591ad45
FT,90.5,,"Gossett, Daniel","Gonzalez, Marwin",,2372,,13,2017-06-29,1-1,Bot 5,blocked_ball,73ae2655-c7f4-4419-9d71-79f68f15d23a
CH,79.4,,"Gossett, Daniel","Gonzalez, Marwin",,1557,,14,2017-06-29,0-1,Bot 5,blocked_ball,9ef049d8-c847-4294-807e-ab55c4e91606
SL,81.5,,"Gossett, Daniel","Gonzalez, Marwin",,2429,,2,2017-06-29,0-0,Bot 5,called_strike,9a82b8d0-8935-44ad-954c-1c5466e584b9
FF,91.9,100.1,"Gossett, Daniel","Gonzalez, Marwin",6,2395,-18,7,2017-06-29,1-2,Bot 3,hit_into_play,b1eb6687-8604-47b3-be98-5d3b98b6245a
FT,91.9,105.3,"Gossett, Daniel","Gonzalez, Marwin",175,2415,9,3,2017-06-29,1-2,Bot 3,foul,716a0f1b-e3c9-4093-9f0b-29ef5c1a0e81
CH,81.5,,"Gossett, Daniel","Gonzalez, Marwin",,1306,,13,2017-06-29,1-1,Bot 3,swinging_strike,deeffb02-e5c7-4963-8048-eae958206d57
CH,82.0,,"Gossett, Daniel","Gonzalez, Marwin",,1501,,13,2017-06-29,1-0,Bot 3,foul,2f06be89-bbf6-4609-98c2-df8088f16c68
FT,91.0,,"Gossett, Daniel","Gonzalez, Marwin",,2351,,13,2017-06-29,0-0,Bot 3,ball,19b7a12e-d27a-4124-8f96-652031cb0979
FC,86.1,,"Brady, Michael","Gonzalez, Marwin",,2285,,1,2017-06-29,2-2,Bot 8,foul_tip,ad176aa2-ac45-4e9e-bf32-f3cd20f7cc03
CU,75.9,,"Brady, Michael","Gonzalez, Marwin",,2426,,7,2017-06-29,2-2,Bot 8,foul,1653df18-0ea6-4abe-bbda-2fd82033b928
FT,90.6,90.8,"Brady, Michael","Gonzalez, Marwin",347,1985,34,4,2017-06-29,2-1,Bot 8,foul,0f909236-9c54-46ae-9a5e-1f9bf621f0a8
CH,83.9,,"Brady, Michael","Gonzalez, Marwin",,1363,,11,2017-06-29,1-1,Bot 8,ball,96753758-d43f-4c24-8b14-bb188cdd0d0c
FC,86.6,,"Brady, Michael","Gonzalez, Marwin",,2366,,2,2017-06-29,1-0,Bot 8,swinging_strike,aeb6cfab-5ac0-468a-90fe-70f8a6c590a2
CU,75.8,,"Brady, Michael","Gonzalez, Marwin",,2553,,14,2017-06-29,0-0,Bot 8,blocked_ball,82209970-e2dd-459f-a7b3-835b6f329bf0
FF,96.1,,"Hendriks, Liam","Gonzalez, Marwin",,2279,,2,2017-06-29,2-2,Bot 6,swinging_strike,96eac8d4-daf2-4799-b316-a46eac50b59f
SL,87.6,32.5,"Hendriks, Liam","Gonzalez, Marwin",37,2071,21,9,2017-06-29,2-1,Bot 6,foul,d43dc29e-f680-45ea-a369-7e96852b197b
SL,88.7,,"Hendriks, Liam","Gonzalez, Marwin",,2002,,14,2017-06-29,1-1,Bot 6,ball,1a518425-6d50-410d-ba20-752ed2f7a98c
FF,94.7,78.3,"Hendriks, Liam","Gonzalez, Marwin",180,2375,17,3,2017-06-29,1-0,Bot 6,foul,60787df4-9453-421f-8e6e-3f458f7f6b60
FF,94.4,,"Hendriks, Liam","Gonzalez, Marwin",,2372,,11,2017-06-29,0-0,Bot 6,ball,4c976a61-cc82-46e5-ad21-d4a5e0965d1b
FT,92.5,89.5,"Hahn, Jesse","Gonzalez, Marwin",344,1982,32,4,2017-06-28,3-0,Bot 1,hit_into_play,562052c7-9271-4e08-bf13-903740eeb2d3
FT,94.1,,"Hahn, Jesse","Gonzalez, Marwin",,1987,,14,2017-06-28,2-0,Bot 1,ball,0b91a964-042b-4ea1-8be3-1e0cbd958ebb
FF,94.6,80.0,"Axford, John","Gonzalez, Marwin",,2226,69,3,2017-06-28,0-2,Bot 7,hit_into_play,6326b443-0aed-4a5b-aa67-94b00708b51d
CH,86.3,,"Hahn, Jesse","Gonzalez, Marwin",,1595,,14,2017-06-28,1-0,Bot 1,ball,a5d636c9-2543-433a-b417-c334f379cf8b
FF,94.6,78.2,"Axford, John","Gonzalez, Marwin",213,2293,31,11,2017-06-28,0-2,Bot 7,foul,4b0366d6-8206-4e4a-b292-b19fb2c7cc7a
FT,92.9,,"Hahn, Jesse","Gonzalez, Marwin",,1908,,11,2017-06-28,0-0,Bot 1,ball,ebb24ef9-5a10-4f01-b945-1d743b21bbd0
SL,90.3,,"Axford, John","Gonzalez, Marwin",,2381,,14,2017-06-28,0-1,Bot 7,foul,2119c8b4-0759-42ac-a437-94f38f72198b
FF,93.6,,"Axford, John","Gonzalez, Marwin",,2219,,9,2017-06-28,0-0,Bot 7,called_strike,b5fe603e-57f5-4772-88c3-b6a606b034d7
CU,81.5,,"Coulombe, Danny","Gonzalez, Marwin",,2431,,14,2017-06-28,2-2,Bot 4,swinging_strike,49363b09-8073-4684-a710-eaca2fd179cf
CU,81.9,,"Coulombe, Danny","Gonzalez, Marwin",,2476,,8,2017-06-28,2-1,Bot 4,called_strike,566486a6-b212-4120-a0c5-3f11117d757a
CU,79.6,,"Coulombe, Danny","Gonzalez, Marwin",,2460,,6,2017-06-28,2-0,Bot 4,called_strike,55789939-c6b0-4620-baf6-b714fa1b8799
SL,85.7,,"Coulombe, Danny","Gonzalez, Marwin",,2296,,14,2017-06-28,1-0,Bot 4,ball,99b00146-b2e0-42ca-ac93-ebc3cf5afffd
SL,86.0,,"Coulombe, Danny","Gonzalez, Marwin",,2433,,14,2017-06-28,0-0,Bot 4,ball,fca895f0-afb2-4292-8bed-636e51fc53a1
FT,91.1,95.1,"Smith, Josh A.","Gonzalez, Marwin",326,2311,27,11,2017-06-28,0-0,Bot 3,hit_into_play,abf23c01-0cb4-466d-9294-603aacc043b7
SL,82.3,,"Manaea, Sean","Gonzalez, Marwin",,2180,,7,2017-06-27,0-2,Bot 6,swinging_strike,c4c8ef53-17f0-4a54-9f8f-ba6eeb9aca7d
SI,91.5,71.1,"Manaea, Sean","Gonzalez, Marwin",5,2031,-26,5,2017-06-27,0-1,Bot 6,foul,8e13f3fa-29c7-43f3-9145-64d07e7c14a3
CH,83.7,,"Manaea, Sean","Gonzalez, Marwin",,1239,,13,2017-06-27,0-0,Bot 6,swinging_strike,cdf2ae79-a75b-4994-af7b-284b447e62e6
SI,89.8,83.4,"Manaea, Sean","Gonzalez, Marwin",223,1912,56,7,2017-06-27,0-1,Bot 4,hit_into_play,5ad816e6-0227-4882-961f-af5d01897bc6
SI,90.6,,"Manaea, Sean","Gonzalez, Marwin",,1966,,14,2017-06-27,0-0,Bot 4,called_strike,d08c6c9a-4655-4da5-80d7-f1f6b050ed09
SI,92.1,79.3,"Manaea, Sean","Gonzalez, Marwin",282,1937,25,12,2017-06-27,2-2,Bot 2,hit_into_play,73ff8ba2-9ec2-45b4-822c-832cc61dd4ca
CH,83.9,,"Manaea, Sean","Gonzalez, Marwin",,1037,,14,2017-06-27,1-2,Bot 2,ball,10435496-a9c7-47bd-a95b-0598b30aaf6f
SI,91.8,,"Manaea, Sean","Gonzalez, Marwin",,1984,,12,2017-06-27,0-2,Bot 2,ball,835e2a75-e626-47f7-81cb-8e9b1dfbba76
SI,92.5,68.0,"Manaea, Sean","Gonzalez, Marwin",185,2117,41,8,2017-06-27,0-1,Bot 2,foul,928d70fe-878d-4712-a95b-f2fe220ab914
SI,92.0,,"Manaea, Sean","Gonzalez, Marwin",,2024,,8,2017-06-27,0-0,Bot 2,called_strike,d8621ef3-3b3b-44f2-aaf6-b539ef626bbb
FF,93.7,101.1,"Doolittle, Sean","Gonzalez, Marwin",24,2179,-5,5,2017-06-27,0-1,Bot 8,hit_into_play,9000073f-8d23-4ae1-9024-4ffa60c4df4f
FF,94.2,,"Doolittle, Sean","Gonzalez, Marwin",,2153,,8,2017-06-27,0-0,Bot 8,called_strike,394b84aa-0a18-4d8a-bf04-69208c88dab6
SI,91.1,52.1,"Hernández, Félix","Gonzalez, Marwin",2,2035,-43,13,2017-06-23,3-1,Top 6,hit_into_play,f134aa79-9393-407a-9904-ed3ca42ba19f
CU,80.3,,"Hernández, Félix","Gonzalez, Marwin",,2359,,14,2017-06-23,2-1,Top 6,ball,3e38183f-4ed5-479d-a77f-316eb3ffb04e
CH,86.3,,"Hernández, Félix","Gonzalez, Marwin",,3202,,13,2017-06-23,2-0,Top 6,called_strike,c6d6045e-478f-41de-a2d9-b1bce28e7ff8
CU,79.8,,"Hernández, Félix","Gonzalez, Marwin",,2411,,14,2017-06-23,1-0,Top 6,ball,ac52a18c-11d8-47d0-b970-3465e50b9fc2
CU,79.9,,"Hernández, Félix","Gonzalez, Marwin",,2370,,14,2017-06-23,0-0,Top 6,ball,a61013ca-5016-41c3-bb49-f0e30418f077
SI,91.0,76.5,"Hernández, Félix","Gonzalez, Marwin",141,2152,14,2,2017-06-23,1-0,Top 4,hit_into_play,60d3f0a7-e392-4ed6-a459-b0d55754d402
CH,87.8,,"Hernández, Félix","Gonzalez, Marwin",,1822,,14,2017-06-23,0-0,Top 4,ball,e4dac9ed-7041-4acd-9a6f-a7f122340245
CU,80.5,74.1,"Gallardo, Yovani","Gonzalez, Marwin",14,2355,-12,6,2017-06-23,2-2,Top 8,hit_into_play,502c4de7-f85f-40dd-ab50-91efa476efe0
CH,87.0,,"Gallardo, Yovani","Gonzalez, Marwin",,1960,,9,2017-06-23,2-1,Top 8,called_strike,6c76768b-1bc9-4e8b-b314-24fb937087e6
FF,90.3,,"Gallardo, Yovani","Gonzalez, Marwin",,2353,,12,2017-06-23,1-1,Top 8,ball,391db406-e929-4096-8206-896ccb188a43
CH,86.6,,"Gallardo, Yovani","Gonzalez, Marwin",,1912,,8,2017-06-23,1-0,Top 8,called_strike,ff01c2dd-37c6-4fb1-a102-7c6b6a2497b0
FF,92.1,,"Gallardo, Yovani","Gonzalez, Marwin",,2089,,9,2017-06-23,0-0,Top 8,ball,cf77db42-dbb4-409d-9d4c-763839fdef72
CH,88.9,,"Hernández, Félix","Gonzalez, Marwin",,1912,,14,2017-06-23,3-1,Top 2,ball,1a7d2aed-d243-4ace-af3e-0e502bda7917
SI,91.4,,"Hernández, Félix","Gonzalez, Marwin",,2103,,7,2017-06-23,3-0,Top 2,called_strike,8e2947db-b629-4fa1-8021-4bd5e39fe726
CH,88.1,,"Hernández, Félix","Gonzalez, Marwin",,1722,,14,2017-06-23,2-0,Top 2,blocked_ball,4a952f8c-29dd-40df-bfec-dd19f3afb1e1
CU,79.3,,"Hernández, Félix","Gonzalez, Marwin",,2312,,11,2017-06-23,1-0,Top 2,ball,a565edc3-75a6-41ea-9db7-dcf12b0cfb98
CU,79.9,,"Hernández, Félix","Gonzalez, Marwin",,2278,,13,2017-06-23,0-0,Top 2,ball,b3232599-0683-40a2-8660-1f4330dc2ddc
FT,91.1,104.7,"Hahn, Jesse","Gonzalez, Marwin",410,1989,35,9,2017-06-22,0-0,Top 2,hit_into_play,eb1a4f74-4215-4fe8-9dbe-d426cab2d1c3
FC,87.5,80.0,"Smith, Josh A.","Gonzalez, Marwin",,2532,69,4,2017-06-22,2-2,Top 4,hit_into_play,c69e9afb-7d44-4d14-a7a7-eb161c5bd2ea
FC,89.5,,"Smith, Josh A.","Gonzalez, Marwin",,2591,,14,2017-06-22,2-1,Top 4,foul,4e4af8f0-ab02-46ae-8a90-1e4c522a8077
FC,87.6,,"Smith, Josh A.","Gonzalez, Marwin",,2540,,13,2017-06-22,1-1,Top 4,ball,4faf0049-19a2-49c3-b7b9-cce92aab4238
CH,83.5,,"Smith, Josh A.","Gonzalez, Marwin",,2177,,13,2017-06-22,0-1,Top 4,ball,d57d7bb6-fe77-4ecc-8dc5-11bffbf0f851
FT,91.4,101.1,"Hahn, Jesse","Gonzalez, Marwin",361,2130,45,1,2017-06-22,3-1,Top 1,hit_into_play,0defd12c-639d-4b98-98ac-1e4785f9a706
FT,90.4,79.2,"Smith, Josh A.","Gonzalez, Marwin",19,2272,-4,13,2017-06-22,0-0,Top 4,foul,796528f1-808a-43fc-a55c-4cc276d0a740
FT,92.1,,"Hahn, Jesse","Gonzalez, Marwin",,2221,,9,2017-06-22,2-1,Top 1,ball,fae1dc22-2653-431b-8d73-93edfe183999
FT,92.4,73.5,"Hahn, Jesse","Gonzalez, Marwin",193,2113,62,5,2017-06-22,2-0,Top 1,foul,45464669-d98f-4bd1-b7f8-13ee8b92e75b
FT,91.7,,"Hahn, Jesse","Gonzalez, Marwin",,2166,,14,2017-06-22,1-0,Top 1,ball,3553274b-c6c7-4f77-8a82-bf1320b032c5
FT,92.1,,"Hahn, Jesse","Gonzalez, Marwin",,2106,,7,2017-06-22,0-0,Top 1,ball,6eddd5f7-669f-4560-abd0-81a91cf3cdc9
FF,92.1,96.6,"Brady, Michael","Gonzalez, Marwin",130,2183,7,13,2017-06-22,2-2,Top 6,hit_into_play,9bd7b9cb-570a-4611-8aec-178cabca24aa
FC,87.6,97.4,"Brady, Michael","Gonzalez, Marwin",18,2267,-7,8,2017-06-22,2-2,Top 6,foul,ded476aa-f420-4fe7-9e68-dbb8547e1611
FF,91.6,,"Brady, Michael","Gonzalez, Marwin",,2187,,9,2017-06-22,2-1,Top 6,called_strike,61db533b-5c8f-48b6-a460-5c5b67870a10
FC,86.4,,"Brady, Michael","Gonzalez, Marwin",,2301,,11,2017-06-22,2-0,Top 6,called_strike,a87c89af-75d4-4e41-b173-39977b39d419
FT,89.3,,"Brady, Michael","Gonzalez, Marwin",,2070,,13,2017-06-22,1-0,Top 6,ball,bfca96f9-e7ab-47e4-9818-8e064716a9fd
CH,84.6,,"Brady, Michael","Gonzalez, Marwin",,1605,,13,2017-06-22,0-0,Top 6,ball,38ad2227-13a0-43d7-98e8-742db0e97f9c
FF,94.4,99.0,"Axford, John","Gonzalez, Marwin",7,2274,-17,4,2017-06-22,0-1,Top 9,hit_into_play,d6ec6156-9fa2-4dc3-a9a3-3d474895818e
FF,93.6,,"Axford, John","Gonzalez, Marwin",,2265,,7,2017-06-22,0-0,Top 9,called_strike,4c6fd96d-3e50-4c5a-9c8e-7b25b0bab457
FT,91.7,85.2,"Gossett, Daniel","Gonzalez, Marwin",39,2422,1,13,2017-06-19,0-0,Top 6,hit_into_play,5c709c68-cfa0-4323-8bc3-9be9b9a8727c
